"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","measure_type","value"
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","MidCentral","Central","Denominator",8879
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","MidCentral","Central","Percent",0.01576754138979615
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","MidCentral","Central","Numerator",1916
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","MidCentral","Central","Denominator",17663
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","MidCentral","Central","Percent",0.10847534393930816
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Numerator",259
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Denominator",4324
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Percent",0.05989824236817761
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Numerator",1674
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Denominator",9520
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Nelson Marlborough","Te Waipounamu","Percent",0.1758403361344538
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Northland","Northern","Numerator",4
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Northland","Northern","Denominator",6941
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Northland","Northern","Percent",5.762858377755367e-4
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Northland","Northern","Numerator",29
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Northland","Northern","Denominator",11548
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Northland","Northern","Percent",0.0025112573605819187
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Other","Other","Numerator",10
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Other","Other","Denominator",627
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Other","Other","Percent",0.01594896331738437
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Other","Other","Numerator",45
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Other","Other","Denominator",912
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Other","Other","Percent",0.049342105263157895
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Numerator",7
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Denominator",2501
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Percent",0.0027988804478208716
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Numerator",247
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Denominator",5058
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","South Canterbury","Te Waipounamu","Percent",0.048833531039936734
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Numerator",281
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Denominator",9942
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Percent",0.028263930798632066
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Numerator",2314
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Denominator",25326
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Southern","Te Waipounamu","Percent",0.09136855405512122
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Numerator",84
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Denominator",2635
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Percent",0.031878557874762806
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Numerator",375
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Denominator",5751
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Tairāwhiti","Te Manawa Taki","Percent",0.06520605112154408
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Numerator",97
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Denominator",3731
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Percent",0.025998391852050388
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Numerator",395
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Denominator",9063
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki","Percent",0.04358380227297804
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Numerator",1759
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Denominator",14605
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Percent",0.1204382060938035
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Numerator",7755
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Denominator",28704
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki","Percent",0.27017140468227424
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Wairarapa","Central","Numerator",38
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Wairarapa","Central","Denominator",1487
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Wairarapa","Central","Percent",0.025554808338937456
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Wairarapa","Central","Numerator",383
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Wairarapa","Central","Denominator",2976
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Wairarapa","Central","Percent",0.12869623655913978
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waitematā","Northern","Numerator",4726
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waitematā","Northern","Denominator",11616
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Waitematā","Northern","Percent",0.4068526170798898
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waitematā","Northern","Numerator",10944
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waitematā","Northern","Denominator",20797
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Waitematā","Northern","Percent",0.5262297446747127
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Numerator",33
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Denominator",1161
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Percent",0.028423772609819122
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Numerator",165
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Denominator",1653
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu","Percent",0.0998185117967332
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Whanganui","Central","Numerator",1
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Whanganui","Central","Denominator",2156
"6.4","Digital Health FSA","2021/22","Dec","2021-12","All","Whanganui","Central","Percent",4.6382189239332097e-4
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Whanganui","Central","Numerator",321
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Whanganui","Central","Denominator",5009
"6.4","Digital Health Follow Up","2021/22","Dec","2021-12","All","Whanganui","Central","Percent",0.06408464763425833
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Auckland","Northern","Numerator",2698
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Auckland","Northern","Denominator",24546
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Auckland","Northern","Percent",0.10991607593905321
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Auckland","Northern","Numerator",16049
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Auckland","Northern","Denominator",71769
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Auckland","Northern","Percent",0.22362022600287032
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Numerator",927
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Denominator",7318
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Percent",0.12667395463241324
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Numerator",3345
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Denominator",16945
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki","Percent",0.19740336382413692
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Numerator",1104
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Denominator",12474
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Percent",0.0885040885040885
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Numerator",9106
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Denominator",36009
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu","Percent",0.25288122413840985
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Capital & Coast","Central","Numerator",796
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Capital & Coast","Central","Denominator",11442
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Capital & Coast","Central","Percent",0.06956825729767523
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Capital & Coast","Central","Numerator",7218
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Capital & Coast","Central","Denominator",33289
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Capital & Coast","Central","Percent",0.21682838174772448
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Numerator",673
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Denominator",12567
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Percent",0.05355295615500915
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Numerator",5136
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Denominator",35055
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Counties Manukau","Northern","Percent",0.14651262302096704
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Numerator",271
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Denominator",4365
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Percent",0.062084765177548684
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Numerator",2319
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Denominator",10778
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hawke's Bay","Central","Percent",0.21516051215438856
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hutt Valley","Central","Numerator",51
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hutt Valley","Central","Denominator",4118
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Hutt Valley","Central","Percent",0.01238465274405051
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hutt Valley","Central","Numerator",1044
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hutt Valley","Central","Denominator",10556
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Hutt Valley","Central","Percent",0.0989010989010989
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Numerator",52
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Denominator",3622
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Percent",0.01435670900055218
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Numerator",827
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Denominator",7717
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki","Percent",0.10716599714915122
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","MidCentral","Central","Numerator",155
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","MidCentral","Central","Denominator",8067
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","MidCentral","Central","Percent",0.01921408206272468
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","MidCentral","Central","Numerator",2722
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","MidCentral","Central","Denominator",16890
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","MidCentral","Central","Percent",0.1611604499703967
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Numerator",289
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Denominator",3915
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Percent",0.07381864623243933
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Numerator",2206
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Denominator",9680
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu","Percent",0.22789256198347108
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Northland","Northern","Numerator",0
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Northland","Northern","Denominator",6504
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Northland","Northern","Percent",0
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Northland","Northern","Numerator",7
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Northland","Northern","Denominator",10992
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Northland","Northern","Percent",6.368267831149927e-4
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Other","Other","Numerator",18
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Other","Other","Denominator",593
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Other","Other","Percent",0.03035413153456998
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Other","Other","Numerator",108
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Other","Other","Denominator",801
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Other","Other","Percent",0.1348314606741573
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Numerator",13
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Denominator",2619
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Percent",0.004963726613211149
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Numerator",410
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Denominator",5413
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu","Percent",0.07574358026972104
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Numerator",438
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Denominator",9731
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Percent",0.04501079025793855
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Numerator",3877
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Denominator",25010
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Southern","Te Waipounamu","Percent",0.15501799280287884
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Numerator",125
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Denominator",2566
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Percent",0.04871395167575994
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Numerator",382
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Denominator",5428
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki","Percent",0.07037582903463523
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Numerator",43
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Denominator",3346
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Percent",0.012851165570830842
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Numerator",493
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Denominator",8713
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki","Percent",0.056582118673246876
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Numerator",1130
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Denominator",14121
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Percent",0.08002266128461157
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Numerator",6698
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Denominator",27977
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki","Percent",0.23941094470457877
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Wairarapa","Central","Numerator",67
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Wairarapa","Central","Denominator",1319
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Wairarapa","Central","Percent",0.05079605761940864
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Wairarapa","Central","Numerator",618
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Wairarapa","Central","Denominator",2911
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Wairarapa","Central","Percent",0.21229817931982137
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waitematā","Northern","Numerator",1120
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waitematā","Northern","Denominator",11724
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Waitematā","Northern","Percent",0.09553053565336063
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waitematā","Northern","Numerator",6079
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waitematā","Northern","Denominator",19247
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Waitematā","Northern","Percent",0.3158414298332208
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Numerator",80
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Denominator",1185
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Percent",0.06751054852320675
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Numerator",234
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Denominator",1517
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu","Percent",0.15425181278839814
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Whanganui","Central","Numerator",4
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Whanganui","Central","Denominator",1823
"6.4","Digital Health FSA","2021/22","Jun","2022-06","All","Whanganui","Central","Percent",0.0021941854086670325
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Whanganui","Central","Numerator",540
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Whanganui","Central","Denominator",4723
"6.4","Digital Health Follow Up","2021/22","Jun","2022-06","All","Whanganui","Central","Percent",0.11433410967605336
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Auckland","Northern","Numerator",3323
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Auckland","Northern","Denominator",21359
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Auckland","Northern","Percent",0.15557844468373988
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Auckland","Northern","Numerator",19255
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Auckland","Northern","Denominator",65774
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Auckland","Northern","Percent",0.29274485358956426
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Numerator",841
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Denominator",7099
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Percent",0.11846738977320749
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Numerator",4167
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Denominator",16355
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki","Percent",0.25478446958116785
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Numerator",1135
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Denominator",12643
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Percent",0.08977299691528909
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Numerator",8106
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Denominator",34708
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu","Percent",0.23354846144980984
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Capital & Coast","Central","Numerator",979
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Capital & Coast","Central","Denominator",11131
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Capital & Coast","Central","Percent",0.08795256490881323
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Capital & Coast","Central","Numerator",7864
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Capital & Coast","Central","Denominator",31328
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Capital & Coast","Central","Percent",0.2510214504596527
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Numerator",1707
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Denominator",11082
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Percent",0.15403356794802384
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Numerator",8172
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Denominator",30663
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Counties Manukau","Northern","Percent",0.2665101262107426
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Numerator",260
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Denominator",4251
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Percent",0.06116207951070336
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Numerator",2051
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Denominator",10158
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hawke's Bay","Central","Percent",0.20190982476865524
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hutt Valley","Central","Numerator",109
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hutt Valley","Central","Denominator",3795
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Hutt Valley","Central","Percent",0.028722002635046113
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hutt Valley","Central","Numerator",1290
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hutt Valley","Central","Denominator",9974
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Hutt Valley","Central","Percent",0.12933627431321434
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Numerator",140
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Denominator",3911
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Percent",0.03579647149066735
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Numerator",839
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Denominator",7673
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki","Percent",0.10934445458099831
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","MidCentral","Central","Numerator",174
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","MidCentral","Central","Denominator",7279
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","MidCentral","Central","Percent",0.02390438247011952
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","MidCentral","Central","Numerator",2860
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","MidCentral","Central","Denominator",15780
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","MidCentral","Central","Percent",0.18124207858048164
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Numerator",373
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Denominator",4366
"6.4","Digital Health FSA","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Percent",0.08543289051763628
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Numerator",1895
"6.4","Digital Health Follow Up","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu","Denominator",9027
